-22,-56,14
-19,-56,15
-18,-57,13
-17,-57,13
-15,-59,12
-15,-59,11
-13,-60,10
-10,-60,9
-9,-60,9
-6,-61,10
-6,-62,9
-7,-62,7
-7,-63,9
-7,-63,9
-8,-61,8
-6,-60,8
-5,-57,5
2,-60,3
3,-62,3
2,-63,5
1,-63,4
2,-66,4
2,-64,4
1,-63,4
4,-63,0
6,-64,-2
8,-64,-3
5,-64,0
5,-65,-1
5,-65,-2
5,-64,-2
6,-64,-1
6,-63,1
5,-63,1
6,-61,0
6,-62,0
7,-62,0
7,-62,-2
8,-62,-2
9,-62,-1
8,-62,-2
5,-61,-1
4,-61,-2
6,-62,-1
5,-62,0
5,-63,0
5,-63,1
4,-63,0
4,-63,1
6,-65,2
5,-64,1
3,-63,3
4,-61,4
3,-59,3
4,-57,5
3,-57,5
1,-60,10
-2,-61,12
-6,-62,17
-4,-60,18
-1,-61,20
-3,-68,20
-12,-77,15
-19,-77,9
-26,-75,11
-21,-65,11
-21,-62,4
-19,-56,5
-30,-56,-2
-23,-54,8
-21,-51,15
-31,-50,12
-34,-48,10
-39,-46,14
-50,-44,3
-47,-37,-2
-49,-29,-17
-50,-34,-18
-60,-38,-19
-66,-44,-17
-66,-46,-17
-64,-48,-17
-62,-51,-9
-60,-56,-4
-59,-57,-6
-54,-62,0
-42,-65,10
-37,-62,12
-31,-57,16
-29,-53,13
-30,-52,12
-21,-43,16
-38,-41,11
-39,-39,10
-47,-35,10
-46,-22,15
-49,-39,10
-46,-40,13
-50,-40,12
-51,-38,15
-50,-37,13
-50,-44,10
-51,-44,10
-45,-47,10
-44,-47,7
-42,-45,8
-42,-44,8
-42,-46,7
-42,-46,4
-42,-46,6
-42,-46,6
-44,-48,6
-45,-50,3
-44,-47,3
-45,-46,4
-46,-46,3
-46,-50,-1
-49,-56,-3
-48,-52,-1
-37,-54,1
-39,-41,1
-33,-51,-10
-29,0,9
-29,-46,-2
-33,-43,-1
-37,-49,-3
-41,-57,-8
-38,-59,-8
-36,-62,-7
-34,-64,-4
-34,-66,-3
-33,-66,-2
-32,-66,-4
-34,-65,-7
-32,-65,-2
-30,-65,-2
-27,-64,1
-26,-64,4
-21,-64,6
-20,-61,6
-18,-60,7
-19,-62,8
-18,-68,7
-18,-78,5
-19,-67,8
-18,-57,10
-16,-49,13
-15,-51,14
-16,-59,16
-16,-60,15
-12,-66,16
-5,-62,21
-10,-57,25
-12,-54,19
-9,-55,16
-13,-53,10
-16,-56,17
-14,-55,19
-15,-54,12
-15,-57,14
-17,-59,14
-16,-63,17
-18,-64,13
-21,-65,13
-19,-65,15
-18,-62,15
-16,-60,18
-18,-62,17
-18,-58,12
-16,-58,12
-19,-59,22
-7,-63,13
-11,-63,16
-15,-57,15
-18,-56,13
-13,-59,16
-15,-62,12
-13,-62,13
-16,-60,14
-20,-61,12
-21,-65,10
-23,-66,7
-22,-67,5
-18,-59,4
-20,-56,6
-23,-54,5
-24,-52,3
-24,-52,2
-28,-50,8
-31,-48,9
-32,-47,8
-36,-50,14
-34,-49,15
-32,-49,13
-31,-49,11
-30,-54,16
-28,-54,20
-27,-57,22
-24,-56,11
-25,-58,11
