sec_from_onset,eda_mean,hr_mean,eda_se,hr_se,eda_n,hr_n
771,1.3913668293797619,0.0590651748245277,0.4549264467355288,0.09687372015508523,130,130
772,1.3814714075974925,0.05892504392843079,0.4544195475152467,0.09704130425278834,130,130
773,1.3984351719070371,0.0590042756859561,0.455171321706884,0.09733950841296345,130,130
774,1.4327025084715348,0.059087813974778795,0.45545110426648705,0.09773218947569223,130,130
775,1.4563970594531879,0.05952858637975138,0.4558208887554883,0.09815596056430598,130,130
776,1.4371927813800693,0.06078929723556988,0.45285875811434845,0.09856627068464392,130,130
777,1.387557099421878,0.06278441515986223,0.4471003120221823,0.09890656686796832,130,130
778,1.3582843309215142,0.0655081116178703,0.44069333459084875,0.0993253806618842,130,130
779,1.3465054857241097,0.06858288354728022,0.438070967289172,0.09975644950526077,130,130
780,1.3320903188110258,0.07092004884891215,0.436417971900233,0.10008206020554543,130,130
781,1.3616708822697046,0.07291815484713822,0.43528977460975543,0.10046933869907418,130,130
782,1.3770688767743202,0.07520209753206014,0.44103466122332224,0.1007495907765101,130,130
783,1.3973452863691338,0.07716208216038876,0.43977184419766063,0.10110036993514081,130,130
784,1.3799886458986355,0.07951570221146789,0.43299961034630996,0.10153472310274725,130,130
785,1.373012507818918,0.08213317569889902,0.4298139372089747,0.10194334494385314,130,130
786,1.4051739747066765,0.08456101685762961,0.4287931614170128,0.10234130805141059,130,130
787,1.3982981509065164,0.08632110194335475,0.42843920399571317,0.10265459891082854,130,130
788,1.4245944605423948,0.0874105620184955,0.42646819108972817,0.1028726740465693,130,130
789,1.4258465637042352,0.08889191582693355,0.42419647587228143,0.10311439085234053,130,130
790,1.418149932672013,0.09078523248816792,0.42052240085437836,0.10334324291537698,130,130
791,1.3642430687707354,0.09276721543338992,0.41280840796724116,0.10352699190862,130,130
792,1.334725481914455,0.09458383153826493,0.4091314505151432,0.10355505232071398,130,130
793,1.328457132061234,0.09574410085564533,0.4048208121658055,0.10315763257536223,130,130
794,1.3239252939181558,0.0967683114272909,0.4018795365862319,0.10278766131924993,130,130
795,1.3248579230727917,0.09687392147778835,0.3996048646926321,0.10233218563476777,130,130
796,1.2883437898537067,0.09663236149687103,0.3992417007797553,0.10178550025909139,130,130
797,1.2854728458468863,0.09599666145212234,0.3975432332042884,0.10128052744163726,130,130
798,1.268692435370385,0.09527889870392506,0.3936322654022475,0.10074347590326894,130,130
799,1.2795508197908279,0.09513070511692809,0.3967354413880745,0.10037986370177135,130,130
800,1.305800617048056,0.09436664875167233,0.39377661401742814,0.10000325817239128,130,130
801,1.2839832443218462,0.09309714961523813,0.38731554873834345,0.09961333614771899,130,130
802,1.2623026993278823,0.0919164549397087,0.3809605512667595,0.09914425854159051,130,130
803,1.255613891053131,0.09104272781376675,0.38215733139799263,0.09865624311899619,130,130
804,1.2963721146239715,0.0901924636732739,0.3825581103226284,0.09815203432934229,130,130
805,1.2976401363698535,0.08922961711172996,0.3845394196992387,0.09765257631148093,130,130
806,1.288265544521076,0.08854101438676273,0.3813211804831036,0.09720820696324949,130,130
807,1.2752590904201622,0.08840179476756867,0.37815491201318335,0.09682847116101846,130,130
808,1.2627179233225865,0.0891808681926021,0.37570088342590957,0.09652873442235407,130,130
809,1.249821873539719,0.08885183452157111,0.37253363029142017,0.09624525391569945,130,130
810,1.2621281218134555,0.08935422502355662,0.37368887062010403,0.09594714898149219,130,130
811,1.2725782036498274,0.08845030133990897,0.38418540558453174,0.09558595511056253,130,130
812,1.262637506050619,0.08774029111392972,0.377354191577615,0.09531925486010644,130,130
813,1.2734652047496362,0.08671520658482898,0.3826820049877198,0.09487388212316147,130,130
814,1.244236541480943,0.08505286162894188,0.376622868429953,0.09438771611752311,130,130
815,1.2286733838569515,0.0840667676460951,0.37272884351054325,0.09397240673297569,130,130
816,1.216192470620505,0.08190687418340561,0.3728756813715351,0.09358849102990809,130,130
817,1.2140856343438173,0.08052610465585712,0.3708680371915528,0.09308960911947542,130,130
818,1.2238781357270987,0.0787157908515079,0.35955663549185346,0.0926982399675139,130,130
819,1.2578228176041113,0.07616056998781687,0.3547701504128887,0.09231584524528028,130,130
820,1.1973361408173957,0.07373815090792653,0.34173215134584795,0.09186693610589816,130,130
821,1.1892797780495492,0.07151753668621703,0.3360773617985057,0.09146886830094972,130,130
822,1.2017131870794775,0.0698712381678582,0.3338543988084756,0.09113622334686061,130,130
823,1.222464561809802,0.06859921819001227,0.33804337192161993,0.09079271189359868,130,130
824,1.1901218204031245,0.06712028194153555,0.34267152804327533,0.09036899335337781,130,130
825,1.1843046556172179,0.0652702189081145,0.33733941955156244,0.08994932430176082,130,130
826,1.023513017531196,0.06644707086178585,0.3055134114406551,0.09004069347284611,129,129
827,1.0118569409807125,0.06485413118865398,0.29711720174328965,0.08941626356084051,129,129
828,0.9935062933414756,0.06323714947222252,0.30055217944895485,0.08874626674391335,129,129
829,1.0035393373556338,0.060815942061816265,0.3039256665963575,0.08816227857040596,129,129
830,0.9947320036352664,0.05900046669522967,0.29506167626006435,0.08760603126789632,129,129
831,0.9789874406171573,0.05691323676518229,0.2943586540222963,0.0869516060824989,129,129
832,0.9786442143027185,0.05425317540992809,0.28895186561702535,0.08633674582852309,129,129
833,0.9697673263292093,0.05114655957548182,0.2897189981896246,0.08569286861401791,129,129
834,0.9699641151446385,0.0480836447932447,0.286649189511466,0.08501690531998429,129,129
835,0.9849331143827602,0.04509302594716748,0.28665196206526283,0.08433035865169987,129,129
836,1.000201343972307,0.04137937133955487,0.29111433633920597,0.08366360288842849,129,129
837,0.9949113353114781,0.03771268377238572,0.291262654998993,0.08305647296962693,129,129
838,1.033983975763236,0.03436160094224369,0.292022955994045,0.08242044419857028,129,129
839,1.0556303325663858,0.030968501247555878,0.2964439029185597,0.08183548067995217,129,129
840,1.0455989903582223,0.029092362471528736,0.2914985362088636,0.08134984102074029,129,129
841,1.0365101982689435,0.027406207082214466,0.28923816285629567,0.0809930840429168,129,129
842,1.0151591171923318,0.02544014080794661,0.27678729597314805,0.08074827251061707,129,129
843,1.009408201120527,0.02290409449118143,0.2781674269123257,0.08053234029586151,129,129
844,1.0018312989345437,0.020319817093156296,0.2776913268436186,0.08029039426142708,129,129
845,1.0263244852211113,0.01769824882902204,0.2812843422881221,0.08015089593981972,129,129
846,0.9914805965996246,0.015243304449993089,0.2786411374261344,0.07998216971383493,129,129
847,1.0037525122061468,0.01386363402791688,0.27919271970305737,0.07984081326678348,129,129
848,1.0064247861763196,0.01334584353154337,0.28115145510924666,0.07978808394150608,129,129
849,0.9893271943196201,0.01334420402701847,0.28105745909168695,0.07978508995878945,129,129
850,0.9836887470171582,0.013111217608697929,0.28045557959644674,0.07976389374805715,129,129
851,0.9625053221677101,0.012541994646587161,0.2788943945907105,0.07990440880187884,129,129
852,0.9514317345137601,0.012048342988975757,0.2749506227831151,0.08001797496683796,129,129
853,0.9699100334648615,0.012644050037333186,0.27767528868515173,0.08019387786577564,129,129
854,0.9472527024569557,0.013262963774057262,0.2743758863953611,0.08037228729001959,129,129
855,0.9138554426749279,0.014679743112044983,0.26605543711447543,0.08059121678243177,129,129
856,0.9280599481985372,0.015997263003755296,0.2720435990495151,0.08088409092291673,129,129
857,0.9062634888931609,0.01815169216701821,0.26348561308093105,0.08117615466745473,129,129
858,0.8836070280109779,0.020770225385008518,0.25649299762460903,0.08152422164946015,129,129
859,0.9033039955564363,0.023220978051679372,0.2592355472643751,0.08192060980996341,129,129
860,0.8825792208254873,0.025833087854512958,0.25329999559736216,0.08236249844576754,129,129
861,0.8901243292172271,0.028750358272350895,0.25643687669481413,0.0828677802173537,129,129
862,0.891450426750769,0.031814699968427396,0.259202110809041,0.08342096692931641,129,129
863,0.913897344990937,0.034629500164758915,0.25759224601576514,0.08401953767233782,129,129
864,0.8865797142548298,0.03713374410252086,0.2566258121663164,0.08469803964708056,129,129
865,0.8829179391773668,0.0387548369421078,0.2584638872696096,0.08512195252972124,129,129
866,0.8708489784536755,0.04039858845548397,0.25710449649961276,0.085541042688152,129,129
867,0.8944674416323496,0.04194916562651094,0.25636664738128856,0.08596241251695445,129,129
868,0.9865543671043276,0.04421040951934472,0.2756719638396177,0.08630560844375704,129,129
869,0.8903260154219486,0.046180099456493366,0.2508505743728813,0.08667590624354979,129,129
870,0.8600979981184654,0.047930020308887426,0.24701054552244534,0.08706292815244841,129,129
871,0.8578561308752702,0.05073172312001917,0.2491745165951288,0.08741017323774743,129,129
872,0.8548083435280579,0.05345360344204578,0.2529027488243248,0.08780815226405005,129,129
873,0.8479820580345384,0.056228654664826815,0.25265368228167423,0.08822158577842516,129,129
874,0.8605380926929727,0.05895835615566586,0.24594681316603437,0.08865207498057036,129,129
875,0.8491441130036232,0.060996176563112875,0.24390141548230854,0.08915817645774105,129,129
876,0.8344569509626414,0.06367677766773595,0.24374651746571374,0.08959544663962501,129,129
877,0.8187373936662325,0.06569084947953592,0.24146314666605728,0.08998237739992407,129,129
878,0.8240616202172532,0.06766792858924542,0.24264290507636446,0.09030273756987718,129,129
879,0.8338507147306413,0.07028629770259849,0.23975996767904167,0.09067228336164049,129,129
880,0.8126239742650848,0.07275721050926262,0.23678781758203613,0.09103980403273607,129,129
881,0.7634421185443666,0.07516720931191312,0.21015112587030294,0.09138905043819558,129,129
882,0.739736364426762,0.07746599245431232,0.1897748292671478,0.09162876919111745,129,129
883,0.752537521561258,0.07968267674937282,0.1819619173456063,0.09186414836055679,129,129
884,0.7500664409148405,0.08123601645123064,0.1805543820149701,0.09197048088669527,129,129
885,0.7160843063001321,0.08283107145201404,0.17861902041619,0.09204509592103012,129,129
886,0.7013913005878729,0.0839390029192348,0.17702230068816344,0.0921121854469401,129,129
887,0.6850554272563572,0.08521385871378065,0.1724572263678122,0.09208725701597126,129,129
888,0.6747980430549241,0.0871369200658563,0.1696949514939609,0.09216599818978637,129,129
889,0.6526708225683494,0.08916471356618265,0.16514900159780438,0.0923027340301632,129,129
890,0.6697028514647386,0.09091510291818625,0.16375941185414666,0.09253170794286888,129,129
891,0.6675545648783426,0.09344907697954764,0.16586715897759385,0.0927989713116624,129,129
892,0.6622208183429893,0.09614221012674033,0.16721969476637483,0.09301380935925932,129,129
893,0.655140167353848,0.09907602054264701,0.16935413436026275,0.09328085580918548,129,129
894,0.6894718639295336,0.10187358641756496,0.1688956016446709,0.09356803559422386,129,129
895,0.715467815912636,0.10462436981046311,0.16936479508332067,0.09388885984675005,129,129
896,0.7054554398191738,0.10749040655024306,0.1642339990968487,0.09428056745101417,129,129
897,0.6877206843884788,0.11036927527430765,0.1572217095893857,0.09460208156390455,129,129
898,0.6867702112427332,0.11256374056463234,0.1549758069148114,0.09483707340827131,129,129
899,0.6972719512004997,0.11380292260683708,0.1565010981198278,0.09504070736087132,129,129
900,0.6887399558714574,0.11536558381923644,0.1520249602183879,0.09517910536304179,129,129
901,0.6780779775216045,0.11699619995089008,0.1519958549247058,0.09522591338644378,129,129
902,0.6718796117948579,0.11852291264942592,0.15026705357242534,0.0951153414225793,129,129
903,0.675096036329084,0.12072219334954852,0.146591422886008,0.09500367056337954,129,129
904,0.6904943709652309,0.12281189195500385,0.14846101662693,0.09489818093896073,129,129
905,0.6909222790768735,0.12501069164103792,0.14539385216971681,0.09475877852861765,129,129
906,0.6957880737337695,0.12717096848010648,0.14361561272577492,0.09470098170321864,129,129
907,0.670010678431766,0.12869246255005196,0.1448701211541033,0.09446176250400438,129,129
908,0.6600520182767113,0.13052070742876543,0.14406763171400605,0.09424711404288191,129,129
909,0.6915003950185558,0.13246659575516692,0.14942353845320241,0.09387496961759703,129,129
910,0.7063747768582386,0.134026654763847,0.15495101966335298,0.0935613929769653,128,129
911,0.6757892921247379,0.14189129609021803,0.1500585518919514,0.09368978287644425,128,128
912,0.6604253849341192,0.1431761023600518,0.14416776711938903,0.09330044509479275,128,128
913,0.6502990546710367,0.14490660271030598,0.14017390013671427,0.09280167744407673,128,128
914,0.6352096198532396,0.14581974008229429,0.13752710845664456,0.09247455312185071,128,128
915,0.6488792566624145,0.14624057665609436,0.1355378645252802,0.09213796176084868,128,128
916,0.6504934894955285,0.14712041521154445,0.13612353826214738,0.09181946077708698,128,128
917,0.6452598455734172,0.1479146906047827,0.13648136995215995,0.09149501099601533,128,128
918,0.6399907445742451,0.1489563638224013,0.1372294952048798,0.0912369914576106,128,128
919,0.6467292964744108,0.14954752894307974,0.13788849050897897,0.09085269742957272,128,128
920,0.6419092623975812,0.1572818480588844,0.13801461054510544,0.0908793945680043,128,127
921,0.6335449262697921,0.15793397339917975,0.1372288842546343,0.09044812198868903,127,127
922,0.6136921513211835,0.1593116665756241,0.1368590211579892,0.0900224079077934,127,127
923,0.6099681172823099,0.16060175753571146,0.1376266711888246,0.0895807001314946,127,127
924,0.6028699608811453,0.16227920790815922,0.13615877477538768,0.08897857273909891,127,127
925,0.5913545936197707,0.16490866571794746,0.13669264698691228,0.08848142727347401,127,127
926,0.58136384647411,0.16710639812901693,0.13821902568007075,0.08808647995024231,127,127
927,0.5455292498312486,0.1694096390120319,0.13510796091220054,0.08778560600432105,127,127
928,0.5219503852041422,0.17191283654152772,0.13391400060672634,0.08755891951737696,127,127
929,0.5359650374293035,0.17476670234589756,0.13744114315331932,0.08739276437381306,127,127
930,0.5182160613826802,0.17707550366612013,0.13375644857470353,0.08723436196313424,127,127
931,0.5303316027062407,0.17921757894560794,0.13302673591073153,0.08721005983632782,127,127
932,0.5166337479294346,0.18137354444220952,0.1304486104163299,0.08726566984537343,127,127
933,0.5103763193876001,0.18379067270739838,0.1278986771389928,0.08742692801936432,127,127
934,0.528451116086913,0.18651905456479093,0.12683489224823682,0.08760636039190035,127,127
935,0.5392185490325954,0.18914093113715708,0.12611347705577372,0.08783400946497366,127,127
936,0.5554192549620679,0.19227564138109918,0.1283868099016774,0.088217016205384,127,127
937,0.5671893232333153,0.19387497061327466,0.127458086264076,0.08828676508996053,127,127
938,0.5610663639474801,0.19598241744871833,0.12925668147744376,0.08840442317949347,127,127
939,0.5502925157578462,0.1983362233009697,0.13370804307961112,0.08854709719935733,127,127
940,0.535847080629572,0.20039097702532252,0.1260362305594159,0.08848324842737242,127,127
941,0.5058208665188446,0.20234617765593155,0.12321009537866337,0.08841910384026079,127,127
942,0.5054852350164504,0.20358625847537065,0.11980319058266456,0.08843140752218588,127,127
943,0.5313408063930211,0.20457693745447533,0.12249660558160821,0.08842746913620002,127,127
944,0.5431896947641848,0.2061728472875743,0.125753065359508,0.08839629616944879,127,127
945,0.5260601459723171,0.20788141024437135,0.1252621572754657,0.08835902420190424,127,127
946,0.5172282749917844,0.20929139403993674,0.12255725455421833,0.08823679628797838,127,127
947,0.5375312991317636,0.21004358970688514,0.1264074132855346,0.08818227671277977,127,127
948,0.5285375058095085,0.2097454746040082,0.12400229293271577,0.08812025905985642,127,127
949,0.5192118832532927,0.20994047939818172,0.11973703004809588,0.08809175273373011,127,127
950,0.5253323414197794,0.210236022639337,0.12417413184444268,0.08815488301651249,127,127
951,0.5774554510903499,0.2092680332404084,0.13793245300148865,0.0883018596028068,127,127
952,0.5637485639727743,0.2081825503431724,0.13211061162356366,0.08843856654864,127,127
953,0.5102427214303997,0.20730191932715944,0.1230108656368301,0.08863856618520242,127,127
954,0.511777120177274,0.20676956655558965,0.12516649838112848,0.08884808437798339,127,127
955,0.5300974431962726,0.20579158691996244,0.12073589062277312,0.08910137625553897,127,127
956,0.5960119591482139,0.20470001630887807,0.13659851036731105,0.08937695706750468,126,127
957,0.5375050310706269,0.20097968971194813,0.12099850360434343,0.09045814760097058,126,126
958,0.5467709981625196,0.19947648165478013,0.12765265804233594,0.09084959514629262,126,126
959,0.5477177024795986,0.20005629658991267,0.1270485733819918,0.0911874634992647,126,126
960,0.5521177579118166,0.19955796073461404,0.1271395739123068,0.09140095321085442,126,126
961,0.5355941200158626,0.1989728422157893,0.12638546021817185,0.09163751310444924,126,126
962,0.5333935769339658,0.19842149639454854,0.12676921744559236,0.09178508858842951,126,126
963,0.5202317553593135,0.1980614813143969,0.12597486596847646,0.0918858200713138,126,126
964,0.5178311532684078,0.19834368295213547,0.12428643339910464,0.09203805418076764,126,126
965,0.5311508079187574,0.199311309182204,0.13086266601989666,0.09225884542759169,126,126
966,0.5714882209046551,0.20028705169928507,0.13417657369124314,0.09254724916043466,126,126
967,0.5617219211252706,0.20082795075631152,0.12862628264196366,0.09284472106486939,126,126
968,0.5134354014916315,0.2003016751779223,0.12245550557640131,0.09323698997703651,126,126
969,0.5020535950977308,0.19915969123164778,0.1206644315724406,0.09360183646712626,126,126
970,0.5279417770303787,0.19841983749785239,0.12162929267117098,0.09401381313339155,126,126
971,0.536523538568931,0.1975517853206834,0.1253620241825357,0.09439846376270244,126,126
972,0.5180046373678919,0.19660473303714926,0.1215809474605562,0.09479868075334892,126,126
973,0.5175792863085741,0.1953429106557073,0.11960308230012247,0.09512028478647909,126,126
974,0.50818696635108,0.19542870912368004,0.11883304460702825,0.09527178488105241,126,126
975,0.5203052803261773,0.19643899839365425,0.11894876262310347,0.09543759473462449,126,126
976,0.5209088693977391,0.1963924115074217,0.12091957992460775,0.09542756717141458,126,126
977,0.5279505595986367,0.19700123057108904,0.1220219511492378,0.09547428769291899,126,126
978,0.5122280321858711,0.19758790706847482,0.12072811923422828,0.09549735076094627,126,126
979,0.5001639578134821,0.1985604581121373,0.12473539233564827,0.09559274875698137,126,126
980,0.5138848357200904,0.1996517051975776,0.12253495055447414,0.09570344224696982,126,126
981,0.4865850983484546,0.200644228663975,0.12018278696403611,0.0957510331225271,126,126
982,0.48314276629387626,0.2009836747412453,0.11920264076176793,0.09573890000866186,126,126
983,0.47124019014812557,0.2015139955234165,0.12326964214601105,0.09578116601439787,126,126
984,0.4640032701822718,0.20139797223539954,0.1208586987368714,0.09591235305317916,126,126
985,0.4382891132957639,0.20076797033357954,0.12027678718520744,0.09599384428420504,126,126
986,0.43777495451671655,0.19994903551911528,0.12152684749480205,0.09609904993395481,126,126
987,0.4530901105522431,0.198823814832936,0.11867294152063067,0.09616148535378341,126,126
988,0.4486261118092313,0.19603823174043694,0.12003721274898178,0.0961636754600812,126,126
989,0.42929115604497,0.19331994505447578,0.11598608041039449,0.09600485931183997,126,126
990,0.41689512756684965,0.19019757645081628,0.11330437040417786,0.09585878751339642,126,126
991,0.40996925307482873,0.18618811474398825,0.11544597810040913,0.09568529330636613,126,126
992,0.42954720179271627,0.18295710381422153,0.11695221797820413,0.09561411305836379,125,126
993,0.4443241207094445,0.18604031701796964,0.11631815406291354,0.09609632809234013,125,125
994,0.434590598343494,0.18213015121302495,0.11755560931841799,0.09601582747016069,125,125
995,0.4129657755374444,0.17819137297579937,0.115749691734278,0.09584246284971938,125,125
996,0.4086145137807914,0.17461737077954734,0.11640106524411668,0.09550501181664231,125,125
997,0.4066765867337319,0.17303959342950664,0.11624064433765666,0.09512161711569667,125,125
998,0.4144611467940701,0.17182095610741413,0.11441628832635749,0.09487855534374008,125,125
999,0.4168625218882282,0.16983286814854573,0.11453375126215175,0.0946081189308119,125,125
1000,0.4421733474550798,0.16748974398913463,0.11632615082155927,0.09423758475475154,125,125
1001,0.42109816883128354,0.16488072843580787,0.11326232312161491,0.09390119392565986,125,125
1002,0.4178456800833425,0.16236613317857418,0.11295038251069184,0.09355636860168741,125,125
1003,0.4220472779241482,0.15953952872025176,0.1117322799774918,0.0932900402028278,125,125
1004,0.4278120285379764,0.15659001978128523,0.10992712690434647,0.0930056806016791,125,125
1005,0.42151712303846356,0.1539176999948165,0.11305743953684876,0.09270745061367319,125,125
1006,0.4018589236820231,0.15307836504355316,0.11738432469119943,0.0924890108317059,125,125
1007,0.40302342946709463,0.15226019025176,0.12046173706642763,0.09227499703449266,125,125
1008,0.41115110262703786,0.15203149018423456,0.12223919072136552,0.09205168324734989,125,125
1009,0.41159444750402646,0.1506277963298665,0.12128451391372651,0.09176011752561337,125,125
1010,0.3856718059169536,0.14932427431742018,0.12059124699430077,0.09144813513949084,125,125
1011,0.3731983126329595,0.1480417070679125,0.11963157018813202,0.09113725462140077,125,125
1012,0.3793896833273262,0.1465224863012975,0.12135807307225395,0.09065577702994762,125,125
1013,0.3879830201741413,0.14484092989769795,0.1240433736859407,0.09018935657043306,125,125
1014,0.3839917719465528,0.143296234834931,0.12196665186692054,0.08981615824833562,125,125
1015,0.37956460608617165,0.1430599882853122,0.11926912593789984,0.08940576646878184,125,125
1016,0.3725330230796987,0.14177323207285655,0.11862131941090533,0.08895596223187383,125,125
1017,0.3996861108899866,0.13992240251694232,0.11398116903732718,0.08836687566606286,125,125
1018,0.4321568060334174,0.13871339696409252,0.11535317860811703,0.08781823133546665,125,125
1019,0.45722576096767786,0.1366478037269419,0.11608710295196369,0.08731007742285612,125,125
1020,0.47465224286629787,0.13462129945685844,0.11684828992157512,0.08680867714297365,125,125
1021,0.47108849636775957,0.13212902243753025,0.11634356763697808,0.0864075223252717,125,125
1022,0.46205798580510465,0.1299541675873503,0.116765515127551,0.08614061825848349,125,125
1023,0.45945758437288525,0.12763572130943004,0.11609947445830793,0.0859820211057196,125,125
1024,0.4426868109136336,0.12504581953761743,0.1159213513714743,0.08581450853944061,125,125
1025,0.44843828016400045,0.12209382599160659,0.11411002435566682,0.08563483108875787,125,125
1026,0.4553499316234352,0.11951595094977542,0.11433057265933294,0.08556532292711648,125,125
1027,0.46148218541541863,0.11652723487058218,0.11115561032044993,0.08542970715463508,125,125
1028,0.46408961490634504,0.11418639822934556,0.11231538742546583,0.0853223720901789,125,125
1029,0.4459157804234373,0.11215148027571341,0.10750541856564629,0.0852551756866547,125,125
1030,0.4531534014594478,0.10970932140469983,0.10683859897710411,0.08510898288120697,125,125
1031,0.4437126564748424,0.10801102214105976,0.10522670826617175,0.08504848808190735,125,125
1032,0.42148461892338324,0.10598045816751334,0.10756745082717446,0.08489364796950538,125,125
1033,0.4552780936361311,0.10414067465436086,0.11109270949509363,0.08479832482026686,125,125
1034,0.44707370755633946,0.10271876629281124,0.11023158905913905,0.08472190552094583,125,125
1035,0.4387422109172731,0.10091546362646571,0.11067443723133624,0.08471685042120011,125,125
1036,0.45341950362482486,0.09987117741475193,0.11039638869028588,0.08469106882187147,125,125
1037,0.4621973042204111,0.09784413764658378,0.10965284139645787,0.0846745118818273,125,125
1038,0.4612348985488918,0.0950913102318813,0.1078730511071025,0.08467190036184553,125,125
1039,0.47037743842529894,0.09238180739943153,0.10862573520136877,0.08466297317199623,125,125
1040,0.48008078776058294,0.08933947450085988,0.11078711514570923,0.0845661442942226,125,125
1041,0.46765565127313,0.0862349327006111,0.10961650646604795,0.08451568880745533,125,125
1042,0.4618697528126883,0.0823426323151359,0.10764517383541676,0.08450597633467265,125,125
1043,0.45641305175950125,0.07780565165501904,0.10752274269176999,0.08450254299121651,125,125
1044,0.4457384349734389,0.07353024599507066,0.10818668758358847,0.08455083531886218,125,125
1045,0.4502421985002042,0.0691410472684308,0.1070498532684136,0.08460777405366088,125,125
1046,0.44718977553758965,0.06516580395506327,0.1087529628594441,0.08459280173750085,125,125
1047,0.45481214520261104,0.061139829631579955,0.10998850149159288,0.0845041143853352,125,125
1048,0.44468482255507574,0.058089675553606696,0.10714803194268811,0.0843938411652032,125,125
1049,0.44201922972528257,0.055513928119414045,0.10620441695780275,0.08432845871468587,125,125
1050,0.4426595064500662,0.05320684872391656,0.1075802747739521,0.08417413539815109,125,125
1051,0.43720414275826963,0.05075339503588013,0.10842212624947065,0.08410533681015554,125,125
1052,0.43583707815303346,0.04869645883687879,0.10923724622444872,0.08403175991921383,125,125
1053,0.4231446113958802,0.04655077627625456,0.10954819430929379,0.0840381472212639,125,125
1054,0.4243257705789352,0.04446040214912312,0.11124170404764634,0.08414215930373893,125,125
1055,0.4265956719387269,0.04306854465153423,0.11619416187830793,0.08434252581045662,125,125
1056,0.42180732933788717,0.041400101305221544,0.11661794102661328,0.08449615997690409,125,125
1057,0.41377974524060446,0.0397848058879072,0.1139522178063808,0.08476043289751511,125,125
1058,0.42750213405516757,0.038033413419876046,0.11140412857160485,0.08509826557947983,125,125
1059,0.42362597798386065,0.03664637604153296,0.10831764755203194,0.08543638527368118,125,125
1060,0.41769822388909933,0.03590482693523729,0.10591104824158633,0.0859107010584819,125,125
1061,0.41716186020313,0.0357636210947019,0.10537974058277266,0.086433786876213,125,125
1062,0.43005143092461046,0.0361694270993877,0.10496283736543481,0.0869687889291892,125,125
1063,0.4343388125760034,0.037746940930083295,0.10425500768171125,0.08749919433687554,125,125
1064,0.4503849376472546,0.039255253013577546,0.10595005066417984,0.08804092569865168,125,125
1065,0.4288688566690627,0.040397505692083245,0.10676312575958756,0.08846945236209858,125,125
1066,0.4130630531009573,0.04104852555963782,0.1035425495748577,0.08877298004217897,125,125
1067,0.40744577061768195,0.04277381904931202,0.10600032034428797,0.0891548367530931,125,125
1068,0.4307153067205029,0.04373589441701694,0.10640062637272214,0.08954112194466617,125,125
1069,0.4237141539083943,0.04540097669878638,0.10606293704002992,0.08998465835741604,125,125
1070,0.4131968023162272,0.04692361070117441,0.10523667844362328,0.09043232742034037,125,125
1071,0.40604806757272205,0.0492543892833386,0.10279268706332624,0.09088863535543691,125,125
1072,0.4045766917619051,0.05182740419402505,0.10278693510972652,0.09146267709270102,125,125
1073,0.39992653065858336,0.054179510100614024,0.10355804843330416,0.09207448865120166,125,125
1074,0.4028306721973253,0.056481835024622014,0.1032097703673141,0.09271366492569152,125,125
1075,0.3982884870052683,0.057957871396137825,0.10407378027910166,0.09334231837560282,125,125
1076,0.39148188943998663,0.060039826446152245,0.10392688969131396,0.09399737642784736,125,125
1077,0.39723977452374654,0.06222513705155619,0.10474259825105274,0.09465337500012258,125,125
1078,0.40376857178206926,0.06445058777730261,0.10505253784337693,0.0953066367977051,125,125
1079,0.3832021433685448,0.06547376022247677,0.10408056262363674,0.09588627987080985,125,125
1080,0.3863270965315497,0.06572168322480643,0.10374095118875483,0.09593649127620144,125,125
1081,0.3836744246528896,0.0659048868048345,0.10304025550011287,0.09585713778885248,125,125
1082,0.3729053319194926,0.06613705313690638,0.10327797945004231,0.09583537945406509,125,125
1083,0.3931554627207404,0.06582307555162828,0.10368131759691614,0.09571197344901422,125,125
1084,0.38439602632583364,0.06495768857017531,0.10404259740765344,0.09562005557395316,125,125
1085,0.37331386318922843,0.06538038879731951,0.10367535589431487,0.0955572514707767,125,125
1086,0.35835027740146985,0.06503232124435539,0.10456268175881778,0.095429167236092,125,125
1087,0.3727814491671712,0.0650852804048363,0.10461057728657076,0.0954475589365318,125,125
1088,0.40114453392533306,0.06548866973850606,0.10525888368421818,0.09545322587130564,125,125
1089,0.37632757064147426,0.06596364704692118,0.10259552478915696,0.09547916439273031,125,125
1090,0.3604940728154095,0.0667973944322177,0.10061346356738166,0.09554686331152494,125,125
1091,0.3480183089210715,0.06788026698988758,0.10048714895415535,0.09567393156447106,125,125
1092,0.35217837290491694,0.0693916228098606,0.10363247054560741,0.09588967375939123,125,125
1093,0.3610523753959057,0.07017035413539252,0.10326045463863666,0.09614254475563512,124,125
1094,0.33809726627486697,0.047633243344457565,0.10160861229563879,0.09424557440172421,124,124
1095,0.31953771291417665,0.047996084366485905,0.10498570756768963,0.09432443412813211,124,124
1096,0.3596454598908519,0.04827345953745439,0.10745741274295897,0.09436231536043804,124,124
1097,0.34598480065915055,0.043009326764247874,0.10699300583732689,0.0949747281302965,123,123
1098,0.3789854914823017,0.04365880338194954,0.10092806292581998,0.0949862214835921,123,123
1099,0.37345375880074655,0.04441289466570726,0.10406092416598034,0.09504925947365651,123,123
1100,0.37863776425908485,0.04506695919071471,0.10784238895411166,0.09513625695624232,123,123
1101,0.37391597157826845,0.0457903709042194,0.10748057136623188,0.09513698518304577,123,123
