-20,52,36
-23,53,30
-23,56,24
-18,57,26
-20,54,27
-23,58,18
-26,53,22
-25,53,24
-18,55,23
-15,54,24
-18,54,29
